"주차ID","주차시작일","주차종료일","점포코드","점포명","표준상품코드","표준상품명","대분류코드","대분류명","소분류코드","소분류명","순매출액","판매수량","상품이익액","상품이익률","RFMP고객등급","센터입고수량","행사순매출액","재고보유일수합계","재고보유일수측정건수","재고보유일수평균","결품수","폐기수량","센터반품수량","원거래반품건수","원거래반품액","매출원가","집계일시"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000039","CJ 백설 양조간장 500ml","C0010","장류","C001001","간장","424711","43","105498","0.2484","GOLD","76","0","28","7","4","3","3","1","3","25185","319213","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000039","CJ 백설 양조간장 500ml","C0010","장류","C001001","간장","355572","36","95364","0.2682","GOLD","42","0","63","7","9","2","2","2","3","24297","260208","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000040","CJ 백설 국간장 500ml","C0010","장류","C001001","간장","170352","18","57903","0.3399","ACE","46","61327","245","7","35","2","2","0","1","9843","112449","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000040","CJ 백설 국간장 500ml","C0010","장류","C001001","간장","179816","19","62396","0.347","ACE","42","0","210","7","30","1","2","2","2","16278","117420","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000040","CJ 백설 국간장 500ml","C0010","장류","C001001","간장","179816","19","56049","0.3117","ACE","54","0","203","7","29","2","1","2","0","0","123767","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000040","CJ 백설 국간장 500ml","C0010","장류","C001001","간장","160888","17","52707","0.3276","ACE","18","0","245","7","35","3","2","3","3","27540","108181","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000040","CJ 백설 국간장 500ml","C0010","장류","C001001","간장","170352","18","52997","0.3111","ACE","52","0","245","7","35","1","0","2","0","0","117355","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000041","풀무원 자연은맛간장 500ml","C0010","장류","C001001","간장","56728","7","12968","0.2286","GOLD","48","0","266","7","38","4","2","1","4","33064","43760","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000041","풀무원 자연은맛간장 500ml","C0010","장류","C001001","간장","32416","4","6798","0.2097","GOLD","19","0","420","7","60","2","3","3","4","32740","25618","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000041","풀무원 자연은맛간장 500ml","C0010","장류","C001001","간장","48624","6","12608","0.2593","GOLD","5","0","420","7","60","0","1","3","2","13128","36016","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000041","풀무원 자연은맛간장 500ml","C0010","장류","C001001","간장","56728","7","13541","0.2387","GOLD","22","0","315","7","45","6","1","2","1","8347","43187","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000041","풀무원 자연은맛간장 500ml","C0010","장류","C001001","간장","72936","9","16104","0.2208","GOLD","35","37927","245","7","35","3","1","1","3","24312","56832","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000042","풀무원 국산콩 양조간장 300ml","C0010","장류","C001001","간장","238623","21","61803","0.259","VIP","50","0","133","7","19","3","2","4","3","33408","176820","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000042","풀무원 국산콩 양조간장 300ml","C0010","장류","C001001","간장","295438","26","95781","0.3242","VIP","50","0","133","7","19","1","1","1","4","40908","199657","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000042","풀무원 국산콩 양조간장 300ml","C0010","장류","C001001","간장","329527","29","85018","0.258","VIP","83","0","119","7","17","3","4","1","6","54540","244509","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000042","풀무원 국산콩 양조간장 300ml","C0010","장류","C001001","간장","397705","35","126391","0.3178","VIP","78","242600","70","7","10","5","4","4","1","9090","271314","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000042","풀무원 국산콩 양조간장 300ml","C0010","장류","C001001","간장","306801","27","85597","0.279","VIP","53","0","105","7","15","3","1","2","5","55680","221204","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000043","해표 양조간장 500ml","C0010","장류","C001001","간장","213136","28","34315","0.161","ACE","40","0","126","7","18","6","3","1","0","0","178821","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000043","해표 양조간장 500ml","C0010","장류","C001001","간장","137016","18","25074","0.183","ACE","56","0","210","7","30","1","4","0","3","23979","111942","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000043","해표 양조간장 500ml","C0010","장류","C001001","간장","167464","22","26945","0.1609","ACE","72","90431","182","7","26","6","3","0","2","12788","140519","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000043","해표 양조간장 500ml","C0010","장류","C001001","간장","220748","29","35033","0.1587","ACE","45","0","161","7","23","3","4","2","5","34635","185715","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000043","해표 양조간장 500ml","C0010","장류","C001001","간장","144628","19","25180","0.1741","ACE","34","0","238","7","34","2","1","0","3","21009","119448","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000044","해표 진간장 900ml","C0010","장류","C001001","간장","58980","15","20743","0.3517","GOLD","30","0","147","7","21","4","3","1","4","15572","38237","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000044","해표 진간장 900ml","C0010","장류","C001001","간장","117960","30","41581","0.3525","GOLD","70","109703","49","7","7","0","4","3","1","3696","76379","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000044","해표 진간장 900ml","C0010","장류","C001001","간장","66844","17","23663","0.354","GOLD","26","0","63","7","9","6","2","3","2","7234","43181","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000044","해표 진간장 900ml","C0010","장류","C001001","간장","62912","16","19088","0.3034","GOLD","49","0","112","7","16","1","1","3","1","3460","43824","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000044","해표 진간장 900ml","C0010","장류","C001001","간장","82572","21","28281","0.3425","GOLD","32","0","105","7","15","2","0","2","2","8022","54291","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000045","기꼬만 특선간장 500ml","C0010","장류","C001001","간장","230809","17","73236","0.3173","VIP","21","200804","161","7","23","6","3","4","2","26068","157573","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000045","기꼬만 특선간장 500ml","C0010","장류","C001001","간장","217232","16","73272","0.3373","VIP","22","0","147","7","21","6","1","4","4","43988","143960","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000045","기꼬만 특선간장 500ml","C0010","장류","C001001","간장","366579","27","134351","0.3665","VIP","80","0","112","7","16","0","2","4","4","50508","232228","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000045","기꼬만 특선간장 500ml","C0010","장류","C001001","간장","244386","18","89079","0.3645","VIP","43","0","161","7","23","6","5","2","4","51048","155307","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000045","기꼬만 특선간장 500ml","C0010","장류","C001001","간장","257963","19","98671","0.3825","VIP","71","0","98","7","14","4","2","1","1","13034","159292","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000046","기꼬만 저염간장 500ml","C0010","장류","C001001","간장","118188","18","29949","0.2534","GOLD","47","0","161","7","23","6","2","4","4","23900","88239","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000046","기꼬만 저염간장 500ml","C0010","장류","C001001","간장","164150","25","33158","0.202","GOLD","55","0","77","7","11","4","3","3","6","37032","130992","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000046","기꼬만 저염간장 500ml","C0010","장류","C001001","간장","144452","22","32559","0.2254","GOLD","41","0","126","7","18","5","4","3","4","26000","111893","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000046","기꼬만 저염간장 500ml","C0010","장류","C001001","간장","164150","25","37541","0.2287","GOLD","71","0","126","7","18","1","1","2","3","18516","126609","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000046","기꼬만 저염간장 500ml","C0010","장류","C001001","간장","210112","32","44355","0.2111","GOLD","62","84045","84","7","12","4","0","3","0","0","165757","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000047","마루킨 양조간장 500ml","C0010","장류","C001001","간장","93636","12","22089","0.2359","ACE","28","0","161","7","23","2","4","0","3","22941","71547","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000047","마루킨 양조간장 500ml","C0010","장류","C001001","간장","109242","14","25410","0.2326","ACE","58","0","119","7","17","1","3","4","0","0","83832","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000047","마루킨 양조간장 500ml","C0010","장류","C001001","간장","117045","15","21349","0.1824","ACE","32","0","189","7","27","2","1","5","2","15138","95696","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000047","마루킨 양조간장 500ml","C0010","장류","C001001","간장","117045","15","21220","0.1813","ACE","42","66716","196","7","28","3","3","3","5","37065","95825","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000047","마루킨 양조간장 500ml","C0010","장류","C001001","간장","140454","18","29018","0.2066","ACE","47","0","175","7","25","2","0","4","1","7647","111436","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000048","야마사 사시미간장 500ml","C0010","장류","C001001","간장","50916","12","15071","0.296","GOLD","47","0","259","7","37","1","4","2","5","22065","35845","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000048","야마사 사시미간장 500ml","C0010","장류","C001001","간장","50916","12","14338","0.2816","GOLD","64","0","189","7","27","4","1","3","5","18880","36578","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000048","야마사 사시미간장 500ml","C0010","장류","C001001","간장","42430","10","12483","0.2942","GOLD","44","22488","168","7","24","4","3","0","6","22404","29947","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000048","야마사 사시미간장 500ml","C0010","장류","C001001","간장","42430","10","11363","0.2678","GOLD","45","0","301","7","43","3","2","2","3","10821","31067","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000048","야마사 사시미간장 500ml","C0010","장류","C001001","간장","59402","14","18836","0.3171","GOLD","20","0","203","7","29","2","3","1","1","3819","40566","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000049","샘표 우리아이 순한간장 200ml","C0010","장류","C001001","간장","24288","6","6259","0.2577","VIP","22","8987","434","7","62","6","3","4","4","15544","18029","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000049","샘표 우리아이 순한간장 200ml","C0010","장류","C001001","간장","28336","7","7605","0.2684","VIP","51","17285","350","7","50","0","3","2","5","19230","20731","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000049","샘표 우리아이 순한간장 200ml","C0010","장류","C001001","간장","28336","7","6344","0.2239","VIP","26","17568","371","7","53","3","5","4","4","13600","21992","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000049","샘표 우리아이 순한간장 200ml","C0010","장류","C001001","간장","24288","6","5771","0.2376","VIP","21","21859","679","7","97","4","5","0","5","19025","18517","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000049","샘표 우리아이 순한간장 200ml","C0010","장류","C001001","간장","36432","9","9097","0.2497","VIP","8","31696","336","7","48","3","1","1","4","13276","27335","2026-08-17T18:00:00+09:00"
"2026-W30","2026-07-20","2026-07-26","2302","월드점","8801000000050","청정원 유기농 양조간장 500ml","C0010","장류","C001001","간장","162680","20","44298","0.2723","MVG","71","122010","112","7","16","2","2","3","2","15618","118382","2026-08-17T18:00:00+09:00"
"2026-W31","2026-07-27","2026-08-02","2302","월드점","8801000000050","청정원 유기농 양조간장 500ml","C0010","장류","C001001","간장","211484","26","59427","0.281","MVG","71","0","98","7","14","3","5","2","3","20985","152057","2026-08-17T18:00:00+09:00"
"2026-W32","2026-08-03","2026-08-09","2302","월드점","8801000000050","청정원 유기농 양조간장 500ml","C0010","장류","C001001","간장","219618","27","62767","0.2858","MVG","76","0","112","7","16","1","5","1","3","21717","156851","2026-08-17T18:00:00+09:00"
"2026-W33","2026-08-10","2026-08-16","2302","월드점","8801000000050","청정원 유기농 양조간장 500ml","C0010","장류","C001001","간장","244020","30","62518","0.2562","MVG","61","0","91","7","13","2","5","1","3","25377","181502","2026-08-17T18:00:00+09:00"
"2026-W34","2026-08-17","2026-08-23","2302","월드점","8801000000050","청정원 유기농 양조간장 500ml","C0010","장류","C001001","간장","227752","28","52269","0.2295","MVG","30","0","119","7","17","1","4","1","5","34165","175483","2026-08-17T18:00:00+09:00"
